Domain Code,Domain,Area Code (M49),country,Element Code,element,Item Code (CPC),item,Year Code,year,Months Code,month,unit,value,flag,flag_description,iso3,is_imputed,is_outlier
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01211,Asparagus,2001,2001,7021,Annual value,LCU,2000.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01211,Asparagus,2002,2002,7021,Annual value,LCU,1750.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01211,Asparagus,2003,2003,7021,Annual value,LCU,1900.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01211,Asparagus,2004,2004,7021,Annual value,LCU,2150.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01211,Asparagus,2005,2005,7021,Annual value,LCU,2150.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01211,Asparagus,2006,2006,7021,Annual value,LCU,2300.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01211,Asparagus,2007,2007,7021,Annual value,LCU,2300.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01211,Asparagus,2008,2008,7021,Annual value,LCU,2150.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01211,Asparagus,2009,2009,7021,Annual value,LCU,2850.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01311,Avocados,1991,1991,7021,Annual value,LCU,1800.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01311,Avocados,1992,1992,7021,Annual value,LCU,1830.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01311,Avocados,1993,1993,7021,Annual value,LCU,1973.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01311,Avocados,1994,1994,7021,Annual value,LCU,2223.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01311,Avocados,1995,1995,7021,Annual value,LCU,2298.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01311,Avocados,1996,1996,7021,Annual value,LCU,2839.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01311,Avocados,1997,1997,7021,Annual value,LCU,3389.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01311,Avocados,1998,1998,7021,Annual value,LCU,3098.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01311,Avocados,1999,1999,7021,Annual value,LCU,3557.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01311,Avocados,2000,2000,7021,Annual value,LCU,3000.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01311,Avocados,2001,2001,7021,Annual value,LCU,2500.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01311,Avocados,2002,2002,7021,Annual value,LCU,2500.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01311,Avocados,2003,2003,7021,Annual value,LCU,3000.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01311,Avocados,2004,2004,7021,Annual value,LCU,2800.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01311,Avocados,2005,2005,7021,Annual value,LCU,1900.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01311,Avocados,2006,2006,7021,Annual value,LCU,2880.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01311,Avocados,2007,2007,7021,Annual value,LCU,2880.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01311,Avocados,2008,2008,7021,Annual value,LCU,1350.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01311,Avocados,2009,2009,7021,Annual value,LCU,2480.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,1991,1991,7021,Annual value,LCU,220.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,1992,1992,7021,Annual value,LCU,207.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,1993,1993,7021,Annual value,LCU,200.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,1994,1994,7021,Annual value,LCU,207.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,1995,1995,7021,Annual value,LCU,216.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,1996,1996,7021,Annual value,LCU,225.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,1997,1997,7021,Annual value,LCU,264.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,1998,1998,7021,Annual value,LCU,204.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,1999,1999,7021,Annual value,LCU,199.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2000,2000,7021,Annual value,LCU,210.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2001,2001,7021,Annual value,LCU,243.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2002,2002,7021,Annual value,LCU,276.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2003,2003,7021,Annual value,LCU,251.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2004,2004,7021,Annual value,LCU,249.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2005,2005,7021,Annual value,LCU,244.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2006,2006,7021,Annual value,LCU,244.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2007,2007,7021,Annual value,LCU,253.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2008,2008,7021,Annual value,LCU,330.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2009,2009,7021,Annual value,LCU,391.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2010,2010,7021,Annual value,LCU,356.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2011,2011,7021,Annual value,LCU,327.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2012,2012,7021,Annual value,LCU,382.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2013,2013,7021,Annual value,LCU,391.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2014,2014,7021,Annual value,LCU,435.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2015,2015,7021,Annual value,LCU,348.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2016,2016,7021,Annual value,LCU,283.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2017,2017,7021,Annual value,LCU,299.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2018,2018,7021,Annual value,LCU,388.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2019,2019,7021,Annual value,LCU,416.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2020,2020,7021,Annual value,LCU,395.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2021,2021,7021,Annual value,LCU,397.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2022,2022,7021,Annual value,LCU,469.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2023,2023,7021,Annual value,LCU,592.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),0115,Barley,2024,2024,7021,Annual value,LCU,445.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01355.01,Blueberries,2008,2008,7021,Annual value,LCU,9300.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01355.01,Blueberries,2009,2009,7021,Annual value,LCU,10200.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01243,"Broad beans and horse beans, green",1997,1997,7021,Annual value,LCU,1100.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01212,Cabbages,1991,1991,7021,Annual value,LCU,290.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01212,Cabbages,1992,1992,7021,Annual value,LCU,300.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01212,Cabbages,1993,1993,7021,Annual value,LCU,200.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01212,Cabbages,1994,1994,7021,Annual value,LCU,700.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01212,Cabbages,1995,1995,7021,Annual value,LCU,800.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01212,Cabbages,1996,1996,7021,Annual value,LCU,500.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01212,Cabbages,1997,1997,7021,Annual value,LCU,400.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01212,Cabbages,1998,1998,7021,Annual value,LCU,700.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01212,Cabbages,1999,1999,7021,Annual value,LCU,780.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01212,Cabbages,2000,2000,7021,Annual value,LCU,840.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01212,Cabbages,2001,2001,7021,Annual value,LCU,640.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01212,Cabbages,2002,2002,7021,Annual value,LCU,600.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01212,Cabbages,2003,2003,7021,Annual value,LCU,640.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01251,Carrots and turnips,1997,1997,7021,Annual value,LCU,400.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01213,Cauliflowers and broccoli,1991,1991,7021,Annual value,LCU,560.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01213,Cauliflowers and broccoli,1992,1992,7021,Annual value,LCU,700.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01213,Cauliflowers and broccoli,1993,1993,7021,Annual value,LCU,300.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01213,Cauliflowers and broccoli,1994,1994,7021,Annual value,LCU,900.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01213,Cauliflowers and broccoli,1995,1995,7021,Annual value,LCU,1000.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01213,Cauliflowers and broccoli,1996,1996,7021,Annual value,LCU,700.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01213,Cauliflowers and broccoli,1997,1997,7021,Annual value,LCU,700.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01213,Cauliflowers and broccoli,1998,1998,7021,Annual value,LCU,800.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01213,Cauliflowers and broccoli,1999,1999,7021,Annual value,LCU,800.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01213,Cauliflowers and broccoli,2000,2000,7021,Annual value,LCU,850.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01213,Cauliflowers and broccoli,2001,2001,7021,Annual value,LCU,900.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01213,Cauliflowers and broccoli,2002,2002,7021,Annual value,LCU,650.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01213,Cauliflowers and broccoli,2003,2003,7021,Annual value,LCU,625.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01344.02,Cherries,1991,1991,7021,Annual value,LCU,3700.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01344.02,Cherries,1992,1992,7021,Annual value,LCU,3718.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01344.02,Cherries,1993,1993,7021,Annual value,LCU,4169.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01344.02,Cherries,1994,1994,7021,Annual value,LCU,3796.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01344.02,Cherries,1995,1995,7021,Annual value,LCU,7121.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01344.02,Cherries,1996,1996,7021,Annual value,LCU,4273.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01344.02,Cherries,1997,1997,7021,Annual value,LCU,5650.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01344.02,Cherries,1998,1998,7021,Annual value,LCU,6852.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01344.02,Cherries,1999,1999,7021,Annual value,LCU,9127.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01344.02,Cherries,2000,2000,7021,Annual value,LCU,8723.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01344.02,Cherries,2001,2001,7021,Annual value,LCU,11830.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01344.02,Cherries,2002,2002,7021,Annual value,LCU,9896.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01344.02,Cherries,2003,2003,7021,Annual value,LCU,11108.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01344.02,Cherries,2004,2004,7021,Annual value,LCU,9800.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01344.02,Cherries,2005,2005,7021,Annual value,LCU,9100.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01344.02,Cherries,2006,2006,7021,Annual value,LCU,12340.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01344.02,Cherries,2007,2007,7021,Annual value,LCU,7180.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01344.02,Cherries,2008,2008,7021,Annual value,LCU,7520.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01344.02,Cherries,2009,2009,7021,Annual value,LCU,9300.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01351.01,Currants,1991,1991,7021,Annual value,LCU,1600.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01351.01,Currants,1992,1992,7021,Annual value,LCU,1615.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01351.01,Currants,1993,1993,7021,Annual value,LCU,1595.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01351.01,Currants,1994,1994,7021,Annual value,LCU,1674.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01351.01,Currants,1995,1995,7021,Annual value,LCU,918.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01351.01,Currants,1996,1996,7021,Annual value,LCU,1762.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01351.01,Currants,1997,1997,7021,Annual value,LCU,1041.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01351.01,Currants,1998,1998,7021,Annual value,LCU,1149.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01351.01,Currants,1999,1999,7021,Annual value,LCU,1500.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01351.01,Currants,2000,2000,7021,Annual value,LCU,1750.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01351.01,Currants,2001,2001,7021,Annual value,LCU,1600.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01351.01,Currants,2002,2002,7021,Annual value,LCU,1500.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01351.01,Currants,2003,2003,7021,Annual value,LCU,1400.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01351.01,Currants,2004,2004,7021,Annual value,LCU,1240.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01351.01,Currants,2005,2005,7021,Annual value,LCU,1000.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01351.01,Currants,2006,2006,7021,Annual value,LCU,1240.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01351.01,Currants,2007,2007,7021,Annual value,LCU,1240.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01351.01,Currants,2008,2008,7021,Annual value,LCU,1240.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),01351.01,Currants,2009,2009,7021,Annual value,LCU,1240.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",1991,1991,7021,Annual value,LCU,4190.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",1992,1992,7021,Annual value,LCU,1724.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",1993,1993,7021,Annual value,LCU,2565.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",1994,1994,7021,Annual value,LCU,2385.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",1995,1995,7021,Annual value,LCU,2557.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",1996,1996,7021,Annual value,LCU,3536.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",1997,1997,7021,Annual value,LCU,3487.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",1998,1998,7021,Annual value,LCU,2647.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",1999,1999,7021,Annual value,LCU,2400.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2000,2000,7021,Annual value,LCU,3080.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2001,2001,7021,Annual value,LCU,3778.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2002,2002,7021,Annual value,LCU,4085.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2003,2003,7021,Annual value,LCU,2425.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2004,2004,7021,Annual value,LCU,2188.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2005,2005,7021,Annual value,LCU,2136.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2006,2006,7021,Annual value,LCU,2051.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2007,2007,7021,Annual value,LCU,2586.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2008,2008,7021,Annual value,LCU,3355.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2009,2009,7021,Annual value,LCU,4499.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2010,2010,7021,Annual value,LCU,3857.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2011,2011,7021,Annual value,LCU,3908.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2012,2012,7021,Annual value,LCU,4129.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2013,2013,7021,Annual value,LCU,3584.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2014,2014,7021,Annual value,LCU,3247.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2015,2015,7021,Annual value,LCU,3241.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2016,2016,7021,Annual value,LCU,3704.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2017,2017,7021,Annual value,LCU,4031.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2018,2018,7021,Annual value,LCU,5041.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2019,2019,7021,Annual value,LCU,5274.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2020,2020,7021,Annual value,LCU,4200.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2021,2021,7021,Annual value,LCU,2938.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2022,2022,7021,Annual value,LCU,3722.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2023,2023,7021,Annual value,LCU,4516.0,A,Official figure,NZL,False,False
PP,Producer Prices,554,New Zealand,5530,Producer Price (LCU/tonne),21170.02,"Game meat, fresh, chilled or frozen",2024,2024,7021,Annual value,LCU,4452.0,A,Official figure,NZL,False,False
